source_id,source_commit,source_path,qualified_symbol,line,source_file_sha256,decorators,proposed_phase,native_mapping_status,production_call_path_status,speed_gate_status,memory_gate_status
backend/tactical_allocation/signals.py::momentum_scores_kernel,9b99048d188017816358f581a86b27df1c388161,backend/tactical_allocation/signals.py,momentum_scores_kernel,20,053d18d70c68b6c95bc918bf10463d7528b2db4865f9d91b35b9bdc2f123b582,"njit(MO(M, IM, int64), cache=True, nogil=True)",M8,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/tactical_allocation/signals.py::dated_scores_kernel,9b99048d188017816358f581a86b27df1c388161,backend/tactical_allocation/signals.py,dated_scores_kernel,54,053d18d70c68b6c95bc918bf10463d7528b2db4865f9d91b35b9bdc2f123b582,"njit(types.Tuple((MO, int64[:, ::1]))(M, IM, I, int64), cache=True, nogil=True)",M8,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/tactical_allocation/signals.py::composite_kernel,9b99048d188017816358f581a86b27df1c388161,backend/tactical_allocation/signals.py,composite_kernel,75,053d18d70c68b6c95bc918bf10463d7528b2db4865f9d91b35b9bdc2f123b582,"njit(types.Tuple((MO, uint8[::1], uint8[::1]))(C, IM, F, float64), cache=True, nogil=True)",M8,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/tactical_allocation/walk_forward.py::mature_training_kernel,9b99048d188017816358f581a86b27df1c388161,backend/tactical_allocation/walk_forward.py,mature_training_kernel,23,0d594c65f37e6d5ab321cbcfc3209eaabd80493ff9b2438a0e889eb46c422bed,"njit(types.UniTuple(int64, 4)(IM, U, int64, int64, int64), cache=True, nogil=True)",M8,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/timing_research/learning.py::encode_states_kernel,9b99048d188017816358f581a86b27df1c388161,backend/timing_research/learning.py,encode_states_kernel,31,d3a49110e9115ac90c3ec97e01e8d838f568483131185df7b3bd0409ebd4d217,"njit(IO(IM), cache=True, nogil=True)",M8,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/timing_research/learning.py::score_trades_kernel,9b99048d188017816358f581a86b27df1c388161,backend/timing_research/learning.py,score_trades_kernel,56,d3a49110e9115ac90c3ec97e01e8d838f568483131185df7b3bd0409ebd4d217,"njit(FO(FM, int64, I, int64, int64, int64, int64, float64, float64), cache=True, nogil=True)",M8,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/timing_research/learning.py::choose_actions_kernel,9b99048d188017816358f581a86b27df1c388161,backend/timing_research/learning.py,choose_actions_kernel,130,d3a49110e9115ac90c3ec97e01e8d838f568483131185df7b3bd0409ebd4d217,"njit(IO(FM, float64, int64), cache=True, nogil=True)",M8,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/timing_research/learning.py::route_actions_kernel,9b99048d188017816358f581a86b27df1c388161,backend/timing_research/learning.py,route_actions_kernel,154,d3a49110e9115ac90c3ec97e01e8d838f568483131185df7b3bd0409ebd4d217,"njit(IO(IM, I, I, int64), cache=True, nogil=True)",M8,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/timing_research/learning.py::priority_quota_kernel,9b99048d188017816358f581a86b27df1c388161,backend/timing_research/learning.py,priority_quota_kernel,184,d3a49110e9115ac90c3ec97e01e8d838f568483131185df7b3bd0409ebd4d217,"njit(IO(I, I, I, int64, int64, int64), cache=True, nogil=True)",M8,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/timing_research/numeric.py::series_status_kernel,9b99048d188017816358f581a86b27df1c388161,backend/timing_research/numeric.py,series_status_kernel,42,e39db174b99b2835eb86673b6e5676cffb97be0c186c4352b80a946029abe42a,"njit(int64(F), cache=True, nogil=True)",M8,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/timing_research/numeric.py::availability_status_kernel,9b99048d188017816358f581a86b27df1c388161,backend/timing_research/numeric.py,availability_status_kernel,51,e39db174b99b2835eb86673b6e5676cffb97be0c186c4352b80a946029abe42a,"njit(int64(I, I, int64, int64), cache=True, nogil=True)",M8,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/timing_research/numeric.py::execution_volume_status_kernel,9b99048d188017816358f581a86b27df1c388161,backend/timing_research/numeric.py,execution_volume_status_kernel,62,e39db174b99b2835eb86673b6e5676cffb97be0c186c4352b80a946029abe42a,"njit(int64(F, int64, int64), cache=True, nogil=True)",M8,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/timing_research/numeric.py::alpha_beta_kernel,9b99048d188017816358f581a86b27df1c388161,backend/timing_research/numeric.py,alpha_beta_kernel,76,e39db174b99b2835eb86673b6e5676cffb97be0c186c4352b80a946029abe42a,"njit(types.Tuple((FO, FO, FO))(F, float64, float64), cache=True, nogil=True)",M8,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/timing_research/numeric.py::condition_event_kernel,9b99048d188017816358f581a86b27df1c388161,backend/timing_research/numeric.py,condition_event_kernel,112,e39db174b99b2835eb86673b6e5676cffb97be0c186c4352b80a946029abe42a,"njit(IO(I, int64, int64), cache=True, nogil=True)",M8,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/timing_research/numeric.py::condition_values_kernel,9b99048d188017816358f581a86b27df1c388161,backend/timing_research/numeric.py,condition_values_kernel,148,e39db174b99b2835eb86673b6e5676cffb97be0c186c4352b80a946029abe42a,"njit(FO(I), cache=True, nogil=True)",M8,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/timing_research/numeric.py::simulate_kernel,9b99048d188017816358f581a86b27df1c388161,backend/timing_research/numeric.py,simulate_kernel,163,e39db174b99b2835eb86673b6e5676cffb97be0c186c4352b80a946029abe42a,"njit(types.Tuple((MO, MO, int64, int64))(F, F, F, F, I, I, int64, int64, int64, int64, float64, float64, float64, float64), cache=True, nogil=True)",M8,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/timing_research/numeric.py::analyze_kernel,9b99048d188017816358f581a86b27df1c388161,backend/timing_research/numeric.py,analyze_kernel,284,e39db174b99b2835eb86673b6e5676cffb97be0c186c4352b80a946029abe42a,"njit(FO(M, M, int64, int64, int64), cache=True, nogil=True)",M8,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/timing_research/numeric.py::signal_quality_kernel,9b99048d188017816358f581a86b27df1c388161,backend/timing_research/numeric.py,signal_quality_kernel,346,e39db174b99b2835eb86673b6e5676cffb97be0c186c4352b80a946029abe42a,"njit(MO(F, F, F, F, I, int64, int64), cache=True, nogil=True)",M8,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/timing_research/numeric.py::diagnostics_kernel,9b99048d188017816358f581a86b27df1c388161,backend/timing_research/numeric.py,diagnostics_kernel,410,e39db174b99b2835eb86673b6e5676cffb97be0c186c4352b80a946029abe42a,"njit(FO(I, I, M, int64, int64), cache=True, nogil=True)",M8,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/timing_research/panel.py::panel_lag_kernel,9b99048d188017816358f581a86b27df1c388161,backend/timing_research/panel.py,panel_lag_kernel,23,507bc64f7905ffa6cbc95d9c6f74976695db102c519c64b140ca3de8ee23c20a,"njit(MO(M, int64), cache=True, nogil=True)",M8,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/timing_research/panel.py::panel_compare_kernel,9b99048d188017816358f581a86b27df1c388161,backend/timing_research/panel.py,panel_compare_kernel,33,507bc64f7905ffa6cbc95d9c6f74976695db102c519c64b140ca3de8ee23c20a,"njit(IMO(M, M, float64, int64), cache=True, nogil=True)",M8,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/timing_research/panel.py::cross_mean_kernel,9b99048d188017816358f581a86b27df1c388161,backend/timing_research/panel.py,cross_mean_kernel,47,507bc64f7905ffa6cbc95d9c6f74976695db102c519c64b140ca3de8ee23c20a,"njit(FO(M), cache=True, nogil=True)",M8,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/timing_research/panel.py::breadth_kernel,9b99048d188017816358f581a86b27df1c388161,backend/timing_research/panel.py,breadth_kernel,64,507bc64f7905ffa6cbc95d9c6f74976695db102c519c64b140ca3de8ee23c20a,"njit(FO(IM), cache=True, nogil=True)",M8,pending_assessment,pending_trace,pending_baseline,pending_baseline
